report_num,report
387,pelaku
387,membawa
387,kelewang
387,.
387,selain
387,itu
387,","
387,office
387,boy
387,di
387,kantor
387,suami
387,saya
387,juga
387,telah
387,menjadi
387,korban
387,ketika
387,ingin
387,menjemput
387,istrinya
387,di
387,kawasan
387,kemang
387,.
387,kepala
387,korban
387,ditebas
387,golok
387,karena
387,tidak
387,mau
387,nyerahkan
387,motornya
387,kepada
387,pelaku
387,.
387,mohon
387,pihak
387,kepolisian
387,menindaklanjuti
387,laporan
387,ini
387,.
387,masyarakat
387,merasa
387,sangat
387,resah
387,.
387,terima
387,kasih
387,.
388,kepada
388,yth
388,.
388,polda
388,metro
388,jaya
388,dan
388,pemerintah
388,provinsi
388,dki
388,jakarta
388,.
388,mohon
388,ditinjau
388,dan
388,tindaklanjuti
388,","
388,di
388,angkutan
388,umum
388,213
388,jurusan
388,kampung
388,melayu
388,-
388,grogol
388,banyak
388,sekali
388,pengamen
388,yang
388,menodong
388,penumpang
388,.
388,perbuatan
388,tersebut
388,sangat
388,meresahkan
388,para
388,penumpang
388,.
388,tolong
388,untuk
388,melakukan
388,razia
388,senjata
388,tajam
388,","
388,karena
388,para
388,pengamen
388,itu
388,banyak
388,yang
388,membawa
388,senjata
388,tajam
388,.
388,terima
388,kasih
388,.
389,jumat
389,(
389,10/1/14
389,)
389,yang
389,lalu
389,","
389,karena
389,tidak
389,ada
389,pilihan
389,bus
389,lagi
389,(
389,karena
389,jumlah
389,bus
389,ac
389,106
389,tidak
389,sebanding
389,dengan
389,jumlah
389,calon
389,penumpang
389,)
389,dan
389,cuaca
389,yang
389,buruk
389,","
389,saya
389,terpaksa
389,naik
389,bus
389,p157
389,.
389,sudah
389,lama
389,saya
389,menghindari
389,naik
389,bus
389,dengan
389,rute
389,terminal
389,senen
389,-
389,terminal
389,poris
389,p/tangerang
389,itu
389,lantaran
389,meski
389,ongkosnya
389,hanya
389,rp3.500
389,","
389,bus
389,tersebut
389,jorok
389,dan
389,banyak
389,pengamen
389,serta
389,peminta-mintanya
389,.
389,setelah
389,bus
389,memasuki
389,jalan
389,hasyim
389,ashari
389,","
389,seorang
389,pria
389,datang
389,ke
389,depan
389,.
389,tubuhnya
389,kurus
389,dengan
389,tinggi
389,sedang
389,.
389,kulitnya
389,hitam
389,dan
389,bertato
389,.
389,sayangnya
389,ia
389,bertopi
389,sehingga
389,rambutnya
389,tidak
389,terlihat
389,.
389,ia
389,mulai
389,``
389,berpidato
389,''
389,bahwa
389,ia
389,perlu
389,bantuan
389,dan
389,tidak
389,membutuhkan
389,pandangan
389,angkuh
389,dari
389,para
389,penumpang
389,.
389,selesai
389,berpidato
389,","
389,ia
389,mulai
389,mengulurkan
389,tangan
389,kepada
389,penumpang
389,","
389,satu
389,demi
389,satu
389,.
389,rupanya
389,tidak
389,ada
389,yang
389,memberinya
389,uang
389,.
389,dan
389,karena
389,itu
389,","
389,ia
389,menjalankan
389,rencana
389,b-nya
389,.
389,ia
389,kembali
389,``
389,berpidato
389,''
389,.
389,kali
389,ini
389,dengan
389,nada
389,marah
389,dan
389,mulai
389,membentak-bentak
389,.
389,selesai
389,berpidato
389,","
389,ia
389,mengulurkan
389,tangan
389,lagi
389,.
389,bedanya
389,","
389,ia
389,memilih
389,penumpang
389,perempuan
389,dan
389,berdiri
389,di
389,depan
389,orang
389,yang
389,ia
389,minta
389,3-5
389,menit
389,.
389,``
389,saya
389,tidak
389,butuh
389,maaf
389,","
389,''
389,katanya
389,ketus
389,saat
389,perempuan
389,yang
389,dimintai
389,hanya
389,menganggukkan
389,kepala
389,.
389,intimidasi
389,serupa
389,ia
389,pakai
389,terus
389,sampai
389,tiba
389,giliran
389,saya
389,.
389,bagi
389,saya
389,","
389,pengalaman
389,tersebut
389,membuat
389,saya
389,takut
389,sekaligus
389,marah
389,dalam
389,hati
389,.
389,saya
389,takut
389,kalau
389,dia
389,saya
389,lawan
389,","
389,dia
389,akan
389,pakai
389,senjata
389,tajam
389,.
389,saya
389,marah
389,karena
389,perbuatannya
389,adalah
389,bentuk
389,premanisme
389,.
389,caranya
389,meminta
389,dengan
389,berdiri
389,3-5
389,menit
389,di
389,hadapan
389,penumpang
389,perempuan
389,serta
389,mencolek-colek
389,jaket
389,yang
389,dimintai
389,sangat
389,intimidatif
389,.
389,dan
389,terus
389,terang
389,","
389,saya
389,tidak
389,sudi
389,memberi
389,uang
389,","
389,meskipun
389,hanya
389,rp500
389,kepada
389,orang
389,yang
389,tidak
389,mau
389,bekerja
389,secara
389,halal
389,dan
389,bahkan
389,memeras
389,orang
389,lain
389,.
389,melalui
389,laporan
389,ini
389,","
389,saya
389,meminta
389,pemerintah
389,daerah
389,agar
389,dapat
389,berkoordinasi
389,dengan
389,aparat
389,keamanan
389,untuk
389,bertindak
389,tegas
389,","
389,menangkap
389,preman-preman
389,(
389,anak-anak
389,jalanan
389,)
389,yang
389,berkeliaran
389,di
389,dalam
389,bus
389,kota
389,","
389,baik
389,itu
389,bus
389,ekonomi
389,maupun
389,bus
389,ac
389,.
389,demi
389,mencapai
389,misi
389,jakarta
389,yang
389,lebih
389,baik
389,dan
389,misi
389,mengajak
389,semua
389,warga
389,jakarta
389,naik
389,transportasi
389,massal
389,.
389,terima
389,kasih
389,.
390,yth
390,.
390,pemerintah
390,provinsi
390,dki
390,jakarta
390,","
390,saya
390,merasa
390,sangat
390,resah
390,dengan
390,kehadiran
390,komunitas
390,punk
390,","
390,yaitu
390,gerombolan
390,anak-anak
390,","
390,remaja
390,","
390,dan
390,dewasa
390,yang
390,mengenakan
390,pakaian
390,ala
390,rocker
390,hitam-hitam
390,dengan
390,aksesoris
390,yang
390,tidak
390,wajar
390,seperti
390,tindik
390,hidung
390,","
390,alis
390,","
390,dan
390,anting
390,berbentuk
390,cincin
390,yang
390,melubangi
390,daun
390,telinga
390,","
390,serta
390,kulit
390,penuh
390,tato
390,dan
390,gaya
390,rambut
390,yang
390,tidak
390,lazim
390,.
390,mereka
390,selalu
390,naik
390,ke
390,dalam
390,angkutan
390,kota
390,","
390,menyanyi
390,seadanya
390,dan
390,bila
390,tidak
390,diberikan
390,uang
390,akan
390,marah
390,.
390,kami
390,merasa
390,terganggu
390,dan
390,merasa
390,keselamatan
390,saya
390,terancam
390,.
390,saya
390,selalu
390,khawatir
390,mereka
390,memiliki
390,senjata
390,tajam
390,yang
390,dapat
390,digunakan
390,untuk
390,membahayakan
390,kami
390,demi
390,mendapat
390,uang
390,.
390,padahal
390,yang
390,saya
390,lihat
390,","
390,bila
390,mereka
390,sedang
390,bergerombol
390,","
390,mereka
390,selalu
390,merokok
390,dan
390,punya
390,uang
390,untuk
390,membeli
390,rokok
390,.
390,berikut
390,adalah
390,titik-titik
390,dimana
390,mereka
390,sering
390,naik
390,dan
390,mulai
390,memalak
390,(
390,begitu
390,saya
390,menyebutnya
390,)
390,:
390,1.
390,di
390,depan
390,pabrik
390,panarub
390,dan
390,pasar
390,baru
390,(
390,jl
390,.
390,mohammad
390,toha
390,)
390,2.
390,di
390,pertigaan
390,lampu
390,merah
390,smpn
390,5
390,kota
390,tangerang
390,(
390,jl
390,.
390,daan
390,mogot
390,)
390,3.
390,di
390,depan
390,great
390,western
390,hotel
390,(
390,jl
390,.
390,jendral
390,sudirman
390,)
390,setelah
390,kebon
390,nanas
390,4.
390,di
390,depan
390,perumahan
390,taman
390,cibodas
390,(
390,jl
390,.
390,gatot
390,subroto
390,)
390,mohon
390,ditindaklanjuti
390,secepatnya
390,.
390,terima
390,kasih
390,.
391,yth
391,.
391,pemerintah
391,provinsi
391,dki
391,jakarta
391,.
391,terkait
391,banyaknya
391,pelajar
391,yang
391,sering
391,tawuran
391,","
391,mohon
391,untuk
391,dapat
391,dikoordinasikan
391,kepada
391,kapolda
391,metro
391,jaya
391,untuk
391,ditangani
391,.
391,agar
391,para
391,pelaku
391,tawuran
391,dapat
391,dihukum
391,pidana
391,karena
391,membawa
391,senjata
391,tajam
391,.
391,mohon
391,koordinsinya
391,","
391,terima
391,kasih
391,.
392,kepada
392,polres
392,lubuklinggau
392,","
392,sumatera
392,selatan
392,.
392,sehubungan
392,dengan
392,semakin
392,seringnya
392,gangguan
392,keamanan
392,di
392,lingkungan
392,kota
392,lubuklinggau
392,dalam
392,2
392,bulan
392,belakangan
392,ini
392,yaitu
392,penodongan
392,dengan
392,menggunakan
392,senjata
392,api
392,dan
392,atau
392,senjata
392,tajam
392,","
392,apakah
392,mungkin
392,satuan
392,kerja
392,terkait
392,dari
392,polres
392,lubuklinggau
392,untuk
392,mengadakan
392,razia
392,senjata
392,api
392,dan
392,senjata
392,tajam
392,?
392,serta
392,mengadakan
392,patroli
392,terutama
392,di
392,malam
392,hari
392,di
392,seluruh
392,wilayah
392,kota
392,lubuklinggau
392,?
392,semoga
392,laporan
392,ini
392,dapat
392,segera
392,ditindak
392,lanjuti
392,oleh
392,satuan
392,kerja
392,terkait
392,.
392,terima
392,kasih
392,.
393,pagi
393,pak
393,wagub
393,dki.mhn
393,ijin
393,ada
393,tanah
393,fasos
393,fasum
393,di
393,tg.duren
393,utara
393,vii
393,rt011/03
393,jak
393,barat.dirampok
393,oleh
393,oknum
393,kec.kel.jaksa.hakim.bpn
393,.a/n
393,suzy
393,nata
393,rahardja.hgb03138/pmna/kabpn
393,no3
393,th1997a/n
393,suzy
393,nata
393,rahardja.jelas
393,jelas
393,tanah
393,fasos
393,fasum.ada
393,kntr
393,rw03.sdh
393,pernah
393,mencuat
393,oknum
393,jaksa
393,hakim
393,yang
393,merekayasa
393,pernah
393,diperiksa.tp
393,ga
393,jls.bagi
393,bagi
393,hasil
393,rampokan.sy
393,tinggal
393,di
393,tg
393,durian
393,utara
393,sejak
393,th80.tahu
393,persis
393,lahan
393,fasos
393,fasum
393,dirampok
393,oknum.skrg
393,diduduki
393,forkabi
393,jadi
393,lahan
393,parkir
393,bayar
393,per
393,mbl
393,500rb.msk
393,30mbl.ada
393,juga
393,pedagang.mhn
393,bntn
393,pak
393,wagub
393,supaya
393,lahan
393,tersebut
393,bisa
393,kembali
393,jadi
393,tempat
393,anak
393,anak
393,warga
393,untk
393,lahan
393,bermain
393,.
394,telah
394,terjadi
394,pelecehan
394,seksual
394,di
394,area
394,jalan
394,pelarayan
394,batam
394,","
394,sekitar
394,arah
394,telekomunikasi
394,batam
394,sampai
394,dormitory
394,cammo
394,batam
394,centre
394,.
394,pelaku
394,menggunakan
394,motor
394,yang
394,berusaha
394,memegang
394,area
394,pribadi
394,wanita
394,para
394,pekerja
394,perusahaan
394,.
394,sudah
394,ada
394,banyak
394,korban
394,pelecehan
394,ini
394,.
394,pelecehan
394,terjadi
394,pada
394,malam
394,hari
394,","
394,mungkin
394,dikarenakan
394,jalan
394,tersebut
394,sepi
394,dan
394,gelap
394,.
394,terkadang
394,beberapa
394,lampu
394,penerang
394,jalan
394,tidak
394,nyala
394,.
394,tolong
394,di
394,tindak
394,lanjuti
394,","
394,karena
394,ini
394,sangat
394,meresahkan
394,para
394,pekerja
394,yang
394,melewati
394,jalan
394,tersebut
394,pada
394,malam
394,hari
394,.
395,jalan
395,terlalu
395,gelap
395,tidak
395,ada
395,penerangan
395,yang
395,cukup
395,","
395,kebun
395,disamping
395,membuat
395,tempatnya
395,semakin
395,gelap
395,.
395,beberapa
395,kali
395,terjadi
395,pelecehan
395,terhadap
395,mahasiswi
395,yang
395,lewat
395,(
395,exhibitionism
395,)
395,","
395,jalan
395,disamping
395,parkir
395,fisip
395,bagian
395,belakang
395,jalan
395,baskoro
395,raya
395,tembalang
395,.
396,yth
396,.
396,porles
396,karawang
396,.
396,mohon
396,bantuannya
396,dan
396,mohon
396,untuk
396,segera
396,ditindaklanjuti
396,","
396,kami
396,dari
396,pihak
396,perempuan
396,sangat
396,resah
396,terhadap
396,adanya
396,orang
396,gila
396,yang
396,bernama
396,emul
396,(
396,sebutan
396,namanya
396,)
396,di
396,daerah
396,gintung
396,kerta
396,","
396,karawang
396,tepatnya
396,dikisaran
396,pt
396,.
396,changshin
396,seringkali
396,meresahkan
396,dan
396,mengganggu
396,aktivitas
396,dilingkungan
396,sekitar
396,.
396,dan
396,seringkali
396,terjadi
396,pelecehan
396,terhadap
396,perempuan
396,.
396,mohon
396,sekiranya
396,agar
396,ditangani
396,sehingga
396,tidak
396,terjadi
396,lagi
396,hal-hal
396,yang
396,tidak
396,diinginkan
396,.
397,sering
397,kali
397,terjadi
397,pelecehan
397,seksual
397,terhadap
397,wanita
397,di
397,jalan
397,oleh
397,seorang
397,pengendara
397,motor
397,yang
397,menggunakan
397,helm
397,dan
397,kemudian
397,langsung
397,kabur
397,mengebut
397,setelah
397,melakukan
397,aksi
397,bejatnya
397,.
397,korban
397,:
397,mahasiswi-mahasiswi
397,pada
397,sore
397,dan
397,malam
397,hari
397,.
397,lokasi
397,:
397,lingkungan
397,kampus
397,unpar
397,","
397,ciumbuleuit
397,","
397,bandung
397,(
397,jalan
397,ciumbuleuit
397,","
397,jalan
397,bukit
397,jarian
397,","
397,jalan
397,rancabentang
397,","
397,jalan
397,menjangan
397,","
397,jalan
397,bukit
397,sastra
397,","
397,jalan
397,bukit
397,indah
397,","
397,dan
397,sekitarnya
397,)
397,mohon
397,bantuan
397,dari
397,pihak
397,kepolisian
397,untuk
397,pengamanan
397,di
397,daerah
397,tersebut
397,dan
397,melacak
397,serta
397,memberikan
397,sanksi
397,hukum
397,kepada
397,pelaku
397,supaya
397,tidak
397,ada
397,korban2
397,lagi
397,.
397,terima
397,kasih
398,terjadi
398,pelecehan
398,seksual
398,di
398,krl
398,commuterline
398,jurusan
398,manggarai-bekasi
398,yang
398,dilakukan
398,oleh
398,seorang
398,pria
398,kepada
398,seorang
398,wanita
398,yang
398,sedang
398,tertidur
398,pada
398,tanggal
398,22
398,november
398,2017
398,sekitar
398,pukul
398,20:00
398,wib
398,sang
398,pelaku
398,pura2
398,tertidur
398,dengan
398,tangan
398,di
398,tutupi
398,jaket
398,tapi
398,tangany
398,bergerilya
398,ke
398,dada
398,wanita
398,yang
398,sedang
398,tertidur
398,pulas
398,tsb
398,...
398,mohon
398,kepada
398,pihak
398,terkait
398,khusus
398,nya
398,pt
398,kai
398,agar
398,menindak
398,dan
398,dicari
398,oknum
398,pelaku
398,nya..saya
398,takut
398,jika
398,ini
398,dibiarkan
398,ini
398,akan
398,menjadi
398,hal
398,yang
398,biasa
398,dan
398,dianggap
398,lumrah
399,telah
399,terjadi
399,pelecehan
399,thdp
399,anak
400,lapor
400,pak.hendi
400,","
400,brt
400,koridor
400,2
400,","
400,terboyo
400,sisemut
400,serig
400,terjadi
400,pelecehan
400,","
400,dlm
400,seminggu
400,ini
400,sdh
400,3x
400,kejadian
400,saya
400,melihat
400,langsung
400,dan
400,pagi
400,ini
400,saya
400,mengalaminya
400,","
400,penumpang
400,laki2
400,dan
400,perempuan
400,harap
400,dipisah
400,seperti
400,brt
400,koridor
400,4
400,cangkiran
400,","
400,jika
400,penumpang
400,tidak
400,tertib
400,mohon
400,diturunkan
400,dijalan
400,","
400,kami
400,sdh
400,lapor
400,pta
400,juga
400,tidak
400,ada
400,follow
400,up
400,nya
400,","
400,sekali
400,lagi
400,saya
400,mohon
400,perhatian
400,dan
400,tindak
400,lanjutnya
400,pak.hendi
400,","
400,terima
400,kasih
401,halo
401,selamat
401,malam
401,","
401,saya
401,berdomisili
401,di
401,jl
401,.
401,mampang
401,prapatan
401,vi
401,","
401,no
401,.
401,51.
401,karena
401,terlalu
401,putus
401,asa
401,mencari
401,cara
401,bagaimana
401,agar
401,gangguan
401,petasan
401,ini
401,dapat
401,dihentikan
401,","
401,akhirnya
401,saya
401,memutuskan
401,untuk
401,melapor
401,ke
401,situs
401,ini
401,.
401,hampir
401,setiap
401,hari
401,","
401,pagi
401,","
401,siang
401,","
401,sore
401,","
401,malam
401,","
401,para
401,anak-anak
401,kecil
401,tidak
401,tahu
401,sopan
401,santun
401,terus
401,bermain
401,petasan
401,tepat
401,di
401,depan
401,rumah
401,saya
401,.
401,padahal
401,","
401,sebenarnya
401,mereka
401,tidaklah
401,tinggal
401,di
401,jalanan
401,rumah
401,saya
401,","
401,melainkan
401,masuk
401,ke
401,dalam
401,gang
401,yang
401,ada
401,di
401,depan
401,rumah
401,saya
401,.
401,bukan
401,halaman
401,rumahnya
401,","
401,bukan
401,pula
401,jalanan
401,tempat
401,tinggalnya
401,","
401,tetapi
401,mereka
401,bermain
401,petasan
401,tiada
401,henti
401,tanpa
401,kenal
401,waktu
401,.
401,saya
401,seluruh
401,warga
401,yang
401,tinggal
401,di
401,jalanan
401,yang
401,sama
401,telah
401,mendapatkan
401,gangguan
401,ini
401,selama
401,bertahun-tahun
401,.
401,berbagai
401,cara
401,sudah
401,dilakukan
401,untuk
401,membuat
401,mereka
401,berhenti
401,","
401,mulai
401,dari
401,berbicara
401,halus
401,hingga
401,kekerasan
401,.
401,namun
401,semuanya
401,tidak
401,ada
401,yang
401,mempan
401,.
401,demi
401,kenyamanan
401,bersama
401,","
401,mohon
401,masalah
401,ini
401,segera
401,ditindaklanjuti
401,.
401,mengapa
401,petasan
401,masih
401,diizinkan
401,untuk
401,beredar
401,?
401,saya
401,bahkan
401,sudah
401,membuat
401,laporan
401,ini
401,dari
401,beberapa
401,tahun
401,yang
401,lalu
401,hingga
401,saat
401,ini
401,.
401,kenapa
401,saya
401,masih
401,mengalami
401,gangguan
401,yang
401,sama
401,?
401,mohon
401,segera
401,ditindaklanjuti
401,.
401,terima
401,kasih
401,.
402,yth
402,.
402,otoritas
402,jasa
402,keuangan
402,dengan
402,hormat
402,","
402,saya
402,andriyan
402,agiyah
402,bylardo
402,mohon
402,izin
402,untuk
402,melakukan
402,pengaduan
402,dan
402,pelaporan
402,atas
402,tindakan
402,yang
402,kurang
402,mengenakan
402,dari
402,pihak
402,aplikasi
402,ada
402,kami
402,","
402,saya
402,disini
402,sebagai
402,peminjam
402,data
402,pribadi
402,saya
402,untuk
402,digunakan
402,teman
402,saya
402,a/n
402,vika
402,saputri
402,agar
402,dapar
402,melakukan
402,pinjaman
402,online
402,","
402,akan
402,tetapi
402,pada
402,saat
402,ini
402,tagihan
402,sudah
402,melewati
402,batas
402,jatuh
402,tempp
402,2
402,hari
402,dan
402,teman
402,saya
402,tersebut
402,serta
402,orang
402,tuanya
402,belum
402,memiliki
402,dananya
402,untuk
402,melakukam
402,pelunasan
402,serta
402,sedang
402,mencari
402,dana
402,talangan
402,untuk
402,melunasinya
402,","
402,pada
402,saat
402,yang
402,bersamaan
402,penagihan
402,yang
402,sudah
402,saya
402,jelaskan
402,serta
402,bukti
402,yang
402,saya
402,berikan
402,tetap
402,membuat
402,pihak
402,terkait
402,menghina
402,serta
402,mengancam
402,saya
402,untuk
402,menyebarkan
402,data
402,pribadi
402,saya
402,dan
402,selalu
402,melakukan
402,kekerasan
402,verbal
402,.
402,sekian
402,laporan
402,dan
402,aduan
402,yang
402,bisa
402,saya
402,sampaikan
402,","
402,mohon
402,dibantu
402,untuk
402,ditindak
402,lanjuti
402,","
402,terimakasih
402,.
403,saya
403,lita
403,","
403,saya
403,salah
403,satu
403,kerabat
403,dari
403,keluarga
403,pelapor
403,atas
403,nama
403,reza
403,desita
403,yang
403,melaporkan
403,bahwa
403,salah
403,satu
403,dari
403,anggota
403,keluarganya
403,melakukan
403,tindak
403,kekerasan
403,yang
403,hampir
403,sering
403,terjadi
403,terhadap
403,keluarga
403,lainnya
403,.
403,informasi
403,yang
403,di
403,dapat
403,keluarga
403,dari
403,saudari
403,reza
403,desita
403,yang
403,di
403,laporkan
403,ini
403,mengalami
403,gangguan
403,sikis
403,dan
403,mental
403,yang
403,terjadi
403,","
403,kejadian
403,yang
403,sering
403,di
403,lakukan
403,yaitu
403,tindak
403,emosional
403,yang
403,tidak
403,stabil
403,sehingga
403,terjadi
403,tindak
403,cekcok
403,dan
403,ada
403,beberapa
403,tindak
403,kekerasan
403,lain
403,seperti
403,pelemparan
403,benda
403,tumpul
403,","
403,perusakan
403,di
403,lingkungan
403,warga
403,dan
403,perusakan
403,barang²
403,di
403,dalam
403,rumah
403,.
403,pihak
403,dari
403,keluarga
403,yang
403,terkait
403,sudah
403,berusaha
403,untuk
403,mencoba
403,mengobati
403,ke
403,pak
403,ustad
403,untuk
403,di
403,ruqyah
403,dan
403,ke
403,puskesmas
403,.
403,untuk
403,berobat
403,kerumah
403,sakit
403,keluarga
403,memiliki
403,kendala
403,terhadap
403,biaya
403,.
403,jadi
403,saudari
403,reza
403,desita
403,memohon
403,untuk
403,bantuan
403,dari
403,pemerintah
403,provinsi
403,terkait
403,untuk
403,bantuan
403,penanganan
403,terhadap
403,saudarinya
403,tersebut
403,.
403,karena
403,ini
403,sudah
403,membuat
403,resah
403,keluarga
403,yang
403,menjadi
403,korban
403,dan
403,lingkungan
403,sekitar
403,.
404,aku
404,mau
404,meminta
404,bantuan..
404,jadi
404,bulan
404,januari
404,lalu
404,","
404,aku
404,di
404,chat
404,perempuan
404,asing
404,lewat
404,chat
404,kontak
404,kantor
404,aku..
404,dia
404,minta
404,alamat
404,","
404,nomer
404,telpon
404,dan
404,no
404,rek
404,aku..
404,aku
404,awalnya
404,gak
404,kasih
404,","
404,tapi
404,dia
404,ngancem
404,akan
404,melaporkan
404,ke
404,pihak
404,perusahaan..
404,lalu
404,terpaksa
404,aku
404,kasih
404,apa
404,yang
404,dia
404,mau
404,","
404,setelah
404,itu
404,dia
404,menghubungi
404,ke
404,nomer
404,pribadi
404,aku..
404,lalu
404,dia
404,mentransfer
404,uang
404,sebesar
404,500.00
404,dengan
404,alibi
404,membantu
404,finansial
404,aku..
404,awalnya
404,saya
404,tolak
404,","
404,dia
404,marah
404,dan
404,bahkan
404,lalu
404,mengancam
404,kembali
404,ternyata
404,perempuan
404,itu
404,ada
404,penyimpangan
404,seksual
404,(
404,lesbian
404,)
404,dia
404,tertarik
404,dan
404,obsesi
404,sama
404,aku..
404,saya
404,berniat
404,mengembalikan
404,uang
404,tersebut
404,dan
404,lagi
404,lagi
404,beliau
404,mengancam
404,ini
404,itu
404,dan
404,meneror
404,saya
404,.
404,dia
404,memberi
404,aku
404,uang
404,2.4
404,juta
404,tanpa
404,aku
404,minta
404,dengan
404,alibi
404,membantu
404,finansial
404,aku..
404,padahal
404,itu
404,jebakan
404,agar
404,aku
404,melayani
404,chat
404,dia
404,.
404,dia
404,selalu
404,menjadikan
404,uang
404,itu
404,jebakan
404,","
404,dia
404,beri
404,lalu
404,minta
404,kembali..
404,padahal
404,saya
404,tidak
404,pernah
404,minta
404,sekali
404,pun
404,.
404,aku
404,terus2an
404,di
404,ancam
404,dan
404,pernah
404,suatu
404,ketika
404,dia
404,ngancem
404,mau
404,bunuh
404,aku..
404,sampai
404,saat
404,ini
404,dia
404,meneror
404,saya
404,dengan
404,beberapa
404,nomor
404,untuk
404,mengancam
404,mengembalikan
404,uangnya
404,atau
404,tetap
404,layani
404,dia
404,untuk
404,chat
404,.
404,atau
404,dia
404,akan
404,ke
404,rumah
404,saya
404,tanpa
404,izin
404,dan
404,ngacak2
404,keluarga
404,saya
404,.
404,saya
404,pribadi
404,yang
404,penyendiri
404,dan
404,tertutup
404,.
404,saya
404,gak
404,bisa
404,dan
404,gak
404,terbiasa
404,sharing
404,saya
404,mau
404,terlapor
404,ditindak
404,sesuai
404,dengan
404,mata
404,hukum
404,.
404,pengancaman
404,dalam
404,dunia
404,maya
404,diatur
404,pada
404,uu
404,ite
404,.
404,pengancaman
404,melalui
404,media
404,elektronik
404,","
404,pelaku
404,pengancaman
404,dapat
404,diancam
404,pidana
404,berdasarkan
404,uu
404,ite
404,tersebut
404,di
404,atas
404,","
404,yaitu
404,pada
404,pasal
404,45b
404,uu
404,19/2016
404,jo
404,.
404,pasal
404,29
404,uu
404,ite
404,","
404,dengan
404,bunyi
404,sebagai
404,berikut
404,:
404,pasal
404,29
404,uu
404,ite
404,","
404,yaitu
404,``
404,setiap
404,orang
404,dengan
404,sengaja
404,dan
404,tanpa
404,hak
404,mengirimkan
404,informasi
404,elektronik
404,dan/atau
404,dokumen
404,elektronik
404,yang
404,berisi
404,ancaman
404,kekerasan
404,atau
404,menakut-nakuti
404,yang
404,ditujukan
404,secara
404,pribadi
404,.
404,''
404,pasal
404,45b
404,uu
404,19/2016
404,","
404,yaitu
404,``
404,setiap
404,orang
404,yang
404,dengan
404,sengaja
404,dan
404,tanpa
404,hak
404,mengirimkan
404,informasi
404,elektronik
404,dan/atau
404,dokumen
404,elektronik
404,yang
404,berisi
404,ancaman
404,kekerasan
404,atau
404,menakut-nakuti
404,yang
404,ditujukan
404,secara
404,pribadi
404,sebagaimana
404,dimaksud
404,dalam
404,pasal
404,29
404,dipidana
404,dengan
404,pidana
404,penjara
404,paling
404,lama
404,4
404,(
404,empat
404,)
404,tahun
404,dan/atau
404,denda
404,paling
404,banyak
404,rp
404,"750.00.00,00"
404,(
404,tujuh
404,ratus
404,lima
404,puluh
404,juta
404,rupiah
404,)
404,.
404,``
404,dalam
404,penjelasan
404,pasal
404,45b
404,uu
404,19/2016
404,","
404,dijelaskan
404,bahwa
404,ketentuan
404,dalam
404,pasal
404,ini
404,termasuk
404,juga
404,di
404,dalamnya
404,perundungan
404,di
404,dunia
404,siber
404,(
404,cyber
404,bullying
404,)
404,yang
404,mengandung
404,unsur
404,ancaman
404,kekerasan
404,atau
404,menakut-nakuti
404,dan
404,mengakibatkan
404,kekerasan
404,fisik
404,","
404,psikis
404,","
404,dan/atau
404,kerugian
404,materiil
404,.
404,yang
404,berwenang
404,","
404,aku
404,mohon
404,tolong
404,dibantu..
404,aku
404,gak
404,bisa
404,diginiin
404,terus
405,kepada
405,yth
405,","
405,bpk
405,.
405,walikota
405,tangerang
405,pusat
405,pemerintahan
405,kota
405,tangerang
405,.
405,dan
405,lembaga
405,kementerian
405,sosial
405,prihal
405,:
405,bantuan
405,tunai
405,300rb
405,(
405,bst
405,)
405,bantuan
405,sosial
405,perlu
405,terlebih
405,dahulu
405,terlebih
405,dahulu
405,bahwa
405,terdapat
405,3
405,bentuk
405,bantuan
405,sosial
405,menuru
405,t
405,pasal
405,6
405,peraturan
405,menteri
405,sosial
405,nomor
405,1
405,tahun
405,2019
405,tentang
405,penyaluran
405,belanja
405,bantuan
405,sosial
405,di
405,lingkungan
405,kementerian
405,sosial
405,(
405,“
405,permensos
405,1/2019
405,”
405,)
405,:
405,bantuan
405,sosial
405,yang
405,dimaksud
405,dalam
405,pasal
405,5
405,ayat
405,(
405,1
405,)
405,diberikan
405,dalam
405,bentuk
405,:
405,uang
405,;
405,barang
405,;
405,dan
405,/
405,atau
405,jasa
405,.
405,penerima
405,bantuan
405,sosial
405,yang
405,termasuk
405,perorangan
405,","
405,keluarga
405,","
405,kelompok
405,","
405,dan
405,/
405,atau
405,masyarakat
405,memiliki
405,kriteria
405,masalah
405,sosial
405,yang
405,meliputi
405,:
405,[
405,1
405,]
405,kemiskinan
405,;
405,keterlantaran
405,;
405,kedisabilitasan
405,;
405,keterpencilan
405,;
405,ketunaan
405,sosial
405,atau
405,penyimpangan
405,perilaku
405,;
405,korban
405,bencana
405,;
405,dan
405,/
405,atau
405,korban
405,tindak
405,kekerasan
405,","
405,eksploitasi
405,","
405,korban
405,tindak
405,kekerasan
405,","
405,narkotika
405,","
405,psikotropika
405,","
405,dan
405,zat
405,adiktif
405,lainnya
405,.
405,hal
405,ini
405,sesuai
405,dengan
405,kriteria
405,fakir
405,yang
405,ditetapkan
405,oleh
405,menteri
405,sosial
405,sebagai
405,dasar
405,untuk
405,melaksanakan
405,fakir
405,miskin
405,.
405,[
405,2
405,]
405,selanjutnya
405,","
405,pasal
405,17
405,ayat
405,(
405,1
405,)
405,permensos
405,1/2019
